Year,Quarter,Product Name,Brand,Sales Channel,Storage Condition,Customer Location,Approx. Total Revenue(INR),Quantity in Stock (liters/kg),Minimum Stock Threshold (liters/kg),Reorder Quantity (liters/kg),Shelf Life (days),Total Land Area (acres),Number of Cows,Quantity_per_Cow,Sales_Efficiency,Production_Density,Price_to_ShelfLife_Ratio,Reorder_Intensity,Production_to_ShelfLife,Land_Productivity
2021,Q2,Paneer,Sudha,Online,Refrigerated,West Bengal,15077.97,143.0,27.08,166.99,14.0,255.34,72.0,2.2083333333333335,0.5261938643809776,4.196805555555556,6.773571428571429,1.050251572327044,21.583571428571428,1.1834025221273596
2021,Q2,Paneer,Sudha,Retail,Refrigerated,Delhi,35666.23,347.0,73.33,31.96,9.0,602.36,27.0,20.40740740740741,0.6132920761773316,33.27518518518519,7.192222222222223,0.05800362976406534,99.82555555555555,1.4915167009761603
2021,Q2,Paneer,Sudha,Retail,Refrigerated,Gujarat,295.76,135.0,36.98,28.49,9.0,157.37,42.0,0.09523809523809523,0.028766630708378278,3.310714285714286,8.215555555555556,7.1225,15.450000000000001,0.8835864523098431
2021,Q2,Paneer,Sudha,Retail,Refrigerated,Kerala,2428.08,78.0,28.69,122.62,10.0,85.86,29.0,6.931034482758621,0.7190384202618587,9.639310344827587,1.208,0.6100497512437811,27.954,3.255765199161426
2021,Q2,Paneer,Sudha,Wholesale,Refrigerated,Jharkhand,15392.960000000001,64.5,50.425,130.06,10.0,647.005,27.0,12.074074074074074,1.4301695584461165,8.442407407407407,7.411,0.3989570552147239,22.7945,0.35230794197881005
2021,Q2,Paneer,Sudha,Wholesale,Refrigerated,Madhya Pradesh,170.84,7.0,50.62,197.39,14.0,976.62,76.0,0.02631578947368421,0.20449897750511248,0.1286842105263158,6.101428571428571,98.695,0.6985714285714285,0.01001413036800393
2021,Q2,Paneer,Sudha,Wholesale,Refrigerated,Maharashtra,4369.92,108.0,74.33,91.46,7.0,428.43,95.0,0.5052631578947369,0.3074558032282859,1.6433684210526316,13.005714285714287,1.9054166666666665,22.302857142857142,0.36440025208318744
2021,Q2,Yogurt,Amul,Online,Frozen,Madhya Pradesh,6218.99,205.0,59.300000000000004,166.59333333333333,23.0,514.0433333333334,67.33333333333333,3.5495049504950495,0.8377538382445726,4.236930693069308,1.1589855072463768,0.6970432357043236,12.40376811594203,0.5549856367491716
2021,Q2,Yogurt,Amul,Online,Refrigerated,Bihar,1061.12,13.0,32.95,161.33,23.0,30.99,95.0,0.16842105263157894,0.5460750853242321,0.30842105263157893,2.883478260869565,10.083125,1.2739130434782608,0.9454662794449823
2021,Q2,Yogurt,Amul,Online,Refrigerated,West Bengal,11843.46,253.0,76.45,170.28,21.0,902.72,45.0,2.533333333333333,0.31017876091747615,8.167333333333334,4.9471428571428575,1.4936842105263157,17.50142857142857,0.40713621056362986
2021,Q2,Yogurt,Amul,Retail,Frozen,Kerala,5137.08,16.0,48.29,109.02,28.0,998.53,53.0,1.3962264150943395,0.8161464652034851,1.7107547169811321,2.4792857142857145,1.4732432432432432,3.2382142857142857,0.09080348111724235
2021,Q2,Yogurt,Amul,Retail,Refrigerated,Delhi,19806.15,255.0,26.0,149.96,27.0,565.32,92.0,4.945652173913044,0.6401418160330904,7.725869565217391,1.6122222222222222,0.3295824175824176,26.325185185185184,1.2573055968301137
2021,Q2,Yogurt,Amul,Wholesale,Refrigerated,Delhi,4978.75,8.0,89.18,24.85,26.0,230.47,75.0,1.6666666666666667,0.9334627735045926,1.7854666666666665,1.531923076923077,0.1988,5.150384615384615,0.5810300689894563
2021,Q2,Yogurt,Amul,Wholesale,Refrigerated,Maharashtra,10095.84,79.0,37.24,156.75,30.0,152.01,16.0,46.125,0.9022997640327176,51.119375,0.456,0.21239837398373984,27.263666666666666,5.38063285310177
2021,Q2,Yogurt,Dodla Dairy,Online,Frozen,Rajasthan,8372.21,211.0,77.91,185.02,25.0,610.36,99.0,1.3232323232323233,0.3829513564078578,3.4553535353535354,2.5564,1.4123664122137405,13.6832,0.5604561242545383
2021,Q2,Yogurt,Dodla Dairy,Online,Frozen,Tamil Nadu,2748.2,394.0,85.57,91.16,28.0,656.89,65.0,1.0769230769230769,0.1505732538880165,7.152153846153846,1.4021428571428571,1.3022857142857143,16.603214285714284,0.7077136202408318
2021,Q2,Yogurt,Dodla Dairy,Online,Refrigerated,Jharkhand,15103.2,39.0,15.48,93.89,26.0,917.54,66.0,2.5454545454545454,0.8091706001348618,3.145757575757576,3.457692307692308,0.5588690476190477,7.985384615384616,0.22627896331495087
2021,Q2,Yogurt,Dodla Dairy,Online,Refrigerated,Maharashtra,22951.12,153.0,39.47,167.5,28.0,527.83,82.0,5.170731707317073,0.7339322497446815,7.045243902439025,1.9332142857142858,0.39504716981132076,20.6325,1.0945001231457099
2021,Q2,Yogurt,Dodla Dairy,Online,Refrigerated,Tamil Nadu,981.24,272.0,32.12,157.92,23.0,805.27,74.0,1.5,0.28940918808989935,5.182972972972974,0.3843478260869565,1.4227027027027026,16.675652173913043,0.4762874563810896
2021,Q2,Yogurt,Dodla Dairy,Retail,Frozen,Chandigarh,2990.68,280.0,98.6,44.61,26.0,259.15,37.0,2.081081081081081,0.21552327371455762,9.655945945945945,1.493846153846154,0.5793506493506494,13.741153846153846,1.378622419448196
2021,Q2,Yogurt,Dodla Dairy,Retail,Refrigerated,Bihar,16540.24,52.0,69.67,49.76,30.0,295.07,91.0,3.6483516483516483,0.8633916729513953,4.225604395604395,1.6606666666666667,0.14987951807228916,12.817666666666666,1.3031822957264376
2021,Q2,Yogurt,Dodla Dairy,Retail,Refrigerated,Uttar Pradesh,3327.48,43.0,44.32,75.43,24.0,703.23,75.0,0.72,0.5515832482124616,1.3053333333333335,2.5675,1.396851851851852,4.079166666666667,0.1392147661504771
2021,Q2,Yogurt,Dodla Dairy,Wholesale,Frozen,Maharashtra,51160.62,131.0,14.22,168.04,29.0,496.69,36.0,23.916666666666668,0.8675937122128174,27.566666666666666,2.0489655172413794,0.19516840882694542,34.220689655172414,1.9980269383317562
2021,Q2,Yogurt,Dodla Dairy,Wholesale,Frozen,Rajasthan,1620.6,11.0,91.08,70.82,28.0,184.34,95.0,0.7789473684210526,0.8653958601333177,0.9001052631578947,0.7821428571428571,0.9570270270270269,3.0539285714285715,0.4638711077357058
2021,Q2,Yogurt,Dodla Dairy,Wholesale,Refrigerated,Chandigarh,17204.52,284.0,92.48,156.75,30.0,387.83,19.0,16.36842105263158,0.522557338486096,31.323684210526313,1.844,0.5040192926045016,19.83833333333333,1.5345641131423562
2021,Q2,Yogurt,Mother Dairy,Online,Frozen,Madhya Pradesh,1878.12,541.0,74.07,155.47,27.0,162.03,28.0,1.9285714285714286,0.09061466950816371,21.283214285714283,1.2881481481481483,2.879074074074074,22.07148148148148,3.6778991544775654
2021,Q2,Yogurt,Mother Dairy,Online,Frozen,Telangana,3626.95,183.0,70.48,105.2,26.0,717.09,16.0,18.0625,0.6122492214477894,29.501875,0.4826923076923077,0.36401384083044985,18.154999999999998,0.6582576803469578
2021,Q2,Yogurt,Mother Dairy,Online,Refrigerated,Delhi,844.61,132.0,98.61,114.37,21.0,983.66,28.0,2.607142857142857,0.35511018144670914,7.341785714285714,0.550952380952381,1.5667123287671234,9.789047619047619,0.20898481182522416
2021,Q2,Yogurt,Mother Dairy,Retail,Frozen,Chandigarh,33203.52,329.0,79.16499999999999,121.82499999999999,26.0,668.96,64.0,11.5,1.0547283644545078,10.90328125,1.8103846153846155,0.16552309782608693,26.838846153846152,1.0431266443434584
2021,Q2,Yogurt,Mother Dairy,Retail,Frozen,West Bengal,15434.64,553.0,47.57,145.57,26.0,20.22,44.0,5.0227272727272725,0.2852348993288591,17.60909090909091,2.686153846153846,0.6586877828054298,29.799999999999997,38.31849653808111
2021,Q2,Yogurt,Mother Dairy,Retail,Refrigerated,Bihar,21264.32,238.0,24.85,117.69,29.0,651.52,89.0,2.5168539325842696,0.4847435619995672,5.192134831460675,3.2734482758620693,0.5254017857142858,15.93448275862069,0.709264489194499
2021,Q2,Yogurt,Mother Dairy,Retail,Refrigerated,Telangana,8485.43,266.0,20.16,31.44,22.0,180.18,32.0,9.78125,0.5404005524861878,18.1,1.2322727272727272,0.10044728434504793,26.327272727272728,3.214563214563215
2021,Q2,Yogurt,Mother Dairy,Wholesale,Frozen,Maharashtra,24222.17,92.5,50.89,93.185,26.5,620.9449999999999,47.5,16.294736842105262,1.6127351905486218,10.103789473684209,1.419811320754717,0.12039405684754523,18.110566037735847,0.7729025920170063
2021,Q2,Yogurt,Mother Dairy,Wholesale,Refrigerated,Gujarat,6176.0,504.0,23.35,47.13,21.0,771.96,23.0,2.782608695652174,0.11263639563533966,24.70434782608696,4.595238095238095,0.73640625,27.05714285714286,0.7360484999222758
2021,Q2,Yogurt,Mother Dairy,Wholesale,Refrigerated,Telangana,37805.62,471.0,84.01,71.78,26.0,563.44,60.0,8.366666666666667,0.5157392948138407,16.222666666666665,2.8965384615384617,0.14298804780876495,37.43692307692308,1.727530881726537
2021,Q2,Yogurt,Palle2Patnam,Online,Frozen,Gujarat,1362.24,419.0,58.77,186.5,22.0,926.8,94.0,1.5319148936170213,0.25555476680627526,5.994468085106383,0.43000000000000005,1.2951388888888888,25.612727272727273,0.6079844626672422
2021,Q2,Yogurt,Palle2Patnam,Online,Frozen,Jharkhand,14120.54,35.0,81.54,157.81,24.0,697.57,62.0,5.629032258064516,0.9072004159085002,6.20483870967742,1.6858333333333333,0.45217765042979946,16.029166666666665,0.551485872385567
2021,Q2,Yogurt,Palle2Patnam,Online,Frozen,Rajasthan,67937.16,277.0,39.83,190.19,29.0,408.66,80.0,8.975,0.7210138378421803,12.447750000000001,3.2627586206896555,0.26488857938718663,34.33862068965517,2.436793422404933
2021,Q2,Yogurt,Palle2Patnam,Online,Refrigerated,Uttar Pradesh,12148.5,47.0,34.51,193.21,24.0,547.16,20.0,9.1,0.7934086054317975,11.4695,2.78125,1.0615934065934067,9.557916666666666,0.4192375173623803
2021,Q2,Yogurt,Palle2Patnam,Retail,Refrigerated,Bihar,74359.5,87.0,64.55,76.02,30.0,197.98,97.0,9.175257731958762,0.9107934136332471,10.073917525773195,2.7849999999999997,0.08541573033707865,32.57233333333333,4.935700575815739
2021,Q2,Yogurt,Palle2Patnam,Wholesale,Refrigerated,Delhi,8830.35,63.0,92.93,111.86,23.0,338.79,44.0,6.340909090909091,0.8145034156594849,7.785,1.376086956521739,0.40093189964157705,14.89304347826087,1.011068803683698
2021,Q2,Yogurt,Palle2Patnam,Wholesale,Refrigerated,Karnataka,6864.3,279.0,17.3,99.21,26.0,548.36,86.0,5.058139534883721,0.6089196226098155,8.306744186046512,0.6069230769230769,0.22806896551724137,27.476153846153846,1.3027573127142753
2021,Q2,Yogurt,Palle2Patnam,Wholesale,Refrigerated,Madhya Pradesh,18826.9,5.0,48.66,117.34,25.0,228.09,29.0,10.172413793103448,0.9832350098323502,10.345862068965516,2.5528,0.3977627118644068,12.001199999999999,1.3154018150729974
2021,Q3,Butter,Amul,Online,Frozen,Uttar Pradesh,56126.06,163.0,86.08,147.57,37.0,520.76,60.0,11.966666666666667,0.8147425277443661,14.687666666666667,2.1127027027027028,0.2055292479108635,23.81783783783784,1.6922574698517552
2021,Q3,Butter,Amul,Retail,Frozen,Haryana,30328.1,133.0,19.43,35.84,39.0,488.7,29.0,24.06896551724138,0.8397194518965869,28.663103448275862,1.1141025641025641,0.051346704871060175,21.313589743589745,1.700900347861674
2021,Q3,Butter,Amul,Retail,Frozen,Tamil Nadu,1901.9,778.0,60.15,65.33,26.0,307.21,91.0,1.4615384615384615,0.14589412255106293,10.017802197802197,0.55,0.491203007518797,35.06230769230769,2.967416425246574
2021,Q3,Butter,Amul,Retail,Refrigerated,Delhi,2812.95,108.0,65.09,79.01,34.0,838.55,23.0,1.9565217391304348,0.2927400468384075,6.683478260869565,1.8385294117647057,1.7557777777777779,4.521176470588236,0.18331643909128853
2021,Q3,Butter,Amul,Wholesale,Frozen,Haryana,57442.34,37.0,40.34,30.4,39.0,779.1,35.0,21.885714285714286,0.9532105525136884,22.96,1.9228205128205127,0.03968668407310705,20.605128205128207,1.0314465408805031
2021,Q3,Butter,Amul,Wholesale,Frozen,Rajasthan,3491.95,167.0,95.62,55.94,37.0,730.43,83.0,0.6626506024096386,0.24689141266777392,2.683975903614458,1.715945945945946,1.017090909090909,6.020810810810811,0.3049847350190984
2021,Q3,Butter,Amul,Wholesale,Refrigerated,Madhya Pradesh,25058.78,49.0,10.42,101.82,27.0,990.93,39.0,8.025641025641026,0.8635673886053249,9.293589743589743,2.9651851851851854,0.3253035143769968,13.424074074074074,0.36576751132774266
2021,Q3,Butter,Mother Dairy,Online,Frozen,Jharkhand,199.12,4.0,72.23,107.43,40.0,524.76,69.0,0.057971014492753624,0.5,0.11594202898550725,1.2445,26.8575,0.2,0.015245064410397134
2021,Q3,Butter,Mother Dairy,Online,Frozen,Uttar Pradesh,15455.58,452.0,32.83,63.95,37.0,193.81,25.0,13.72,0.43129463836636156,31.8112,1.2178378378378378,0.18644314868804665,21.494054054054054,4.103400237345854
2021,Q3,Butter,Mother Dairy,Wholesale,Frozen,Madhya Pradesh,9323.16,707.0,13.1,112.48,38.0,300.59,54.0,4.277777777777778,0.24613745338305806,17.37962962962963,1.0621052631578947,0.48692640692640693,24.69736842105263,3.122193020393227
2021,Q3,Butter,Mother Dairy,Wholesale,Refrigerated,Tamil Nadu,3750.03,187.0,79.16,98.86,35.0,147.99,11.0,3.909090909090909,0.18634886240520043,20.977272727272727,2.4917142857142855,2.2990697674418605,6.5928571428571425,1.5592269747955942
2021,Q3,Butter,Parag Milk Foods,Retail,Frozen,Chandigarh,1692.46,679.0,74.75,152.02,36.0,391.89,26.0,6.038461538461538,0.1877518805084847,32.16192307692308,0.2994444444444444,0.9682802547770701,23.228055555555557,2.1337875424226187
2021,Q3,Butter,Parag Milk Foods,Retail,Frozen,Gujarat,21070.25,10.0,52.75,42.43,28.0,901.59,31.0,10.03225806451613,0.9664087505049563,10.380967741935484,2.419642857142857,0.13643086816720257,11.493214285714286,0.3569360795927195
2021,Q3,Butter,Parag Milk Foods,Retail,Frozen,Jharkhand,158.94,517.0,32.01,46.46,39.0,776.36,17.0,1.0588235294117647,0.033638572229489815,31.476470588235294,0.22641025641025642,2.5811111111111114,13.720512820512822,0.6892421041784739
2021,Q3,Butter,Parag Milk Foods,Retail,Frozen,Telangana,13214.34,34.0,58.77,100.44,30.0,471.28,58.0,8.379310344827585,0.9335382251248558,8.975862068965517,0.9063333333333333,0.20666666666666667,17.353333333333335,1.1046511627906979
2021,Q3,Butter,Parag Milk Foods,Retail,Refrigerated,Karnataka,338.6,59.0,55.52,175.66,30.0,803.42,72.0,0.05555555555555555,0.06252931061435048,0.8884722222222222,2.8216666666666668,43.915,2.1323333333333334,0.0796221154564238
2021,Q3,Butter,Parag Milk Foods,Retail,Refrigerated,Madhya Pradesh,2080.46,680.0,38.89,91.57,38.0,444.48,79.0,0.43037974683544306,0.047618380694948254,9.038101265822785,1.6102631578947368,2.6932352941176467,18.789736842105263,1.6063939884809215
2021,Q3,Butter,Parag Milk Foods,Retail,Refrigerated,Uttar Pradesh,31974.75,109.0,91.81,84.47,29.0,539.77,98.0,6.887755102040816,0.8607388327106259,8.002142857142857,1.633448275862069,0.12514074074074075,27.041724137931034,1.4528595512903646
2021,Q3,Butter,Parag Milk Foods,Wholesale,Refrigerated,Jharkhand,23.89,10.0,31.4,171.39,34.0,34.76,94.0,0.010638297872340425,0.0900900900900901,0.11808510638297871,0.7026470588235294,171.39,0.3264705882352941,0.3193325661680092
2021,Q3,Butter,Parag Milk Foods,Wholesale,Refrigerated,Karnataka,25377.54,70.0,37.48,39.55,36.0,125.06,92.0,7.369565217391305,0.9053882620017359,8.13967391304348,1.0397222222222222,0.05833333333333333,20.80138888888889,5.987925795618104
2021,Q3,Butter,Warana,Online,Frozen,Gujarat,9273.6,183.0,72.04,155.51,38.0,781.11,92.0,4.5,0.6928290519621789,6.495108695652173,0.5894736842105263,0.37562801932367146,15.725,0.7650010881950045
2021,Q3,Butter,Warana,Online,Frozen,Uttar Pradesh,31143.42,289.0,92.06,144.33,40.0,183.07,100.0,5.39,0.6503692263140113,8.2876,1.4445000000000001,0.26777365491651206,20.719,4.527011525645928
2021,Q3,Butter,Warana,Online,Refrigerated,Chandigarh,1244.39,24.0,74.38,158.42,25.0,417.65,20.0,1.45,0.5436820397450318,2.6670000000000003,1.7164,5.462758620689654,2.1336,0.1277145935592003
2021,Q3,Butter,Warana,Retail,Frozen,Tamil Nadu,13823.38,149.0,17.14,67.45,37.0,133.1,98.0,2.2244897959183674,0.5935364425930464,3.747857142857143,1.7137837837837837,0.3094036697247707,9.926756756756758,2.759504132231405
2021,Q3,Butter,Warana,Wholesale,Frozen,Delhi,41332.630000000005,276.0,53.56,63.39333333333334,36.333333333333336,645.9399999999999,53.333333333333336,17.68125,1.59655518809892,11.074625,1.5673394495412842,0.06722516790385295,16.256330275229356,0.914398654157765
2021,Q3,Buttermilk,Amul,Online,Refrigerated,Chandigarh,6344.0,497.0,38.73,153.83,13.0,234.65,98.0,1.3265306122448979,0.20705582543601178,6.406632653061225,3.753846153846154,1.1833076923076924,48.29615384615385,2.675687193692734
2021,Q3,Buttermilk,Amul,Wholesale,Refrigerated,Haryana,931.8,1.0,26.46,161.3,13.0,535.39,60.0,0.5,0.9649404953361209,0.5181666666666667,2.3892307692307693,5.376666666666667,2.3915384615384614,0.05806981826332207
2021,Q3,Buttermilk,Mother Dairy,Online,Refrigerated,Delhi,31894.72,348.0,89.48,142.89,10.0,19.53,94.0,6.085106382978723,0.6214284162266692,9.792127659574469,5.576,0.2498076923076923,92.046,47.13056835637481
2021,Q3,Buttermilk,Mother Dairy,Online,Refrigerated,Karnataka,34642.14,98.0,74.75,171.54,13.0,505.77,68.0,8.794117647058824,0.85827054180122,10.246323529411764,4.456153846153846,0.2868561872909699,53.59615384615385,1.3776024675247642
2021,Q3,Buttermilk,Mother Dairy,Online,Refrigerated,Uttar Pradesh,24436.94,239.0,50.18,90.99,7.0,539.93,65.0,4.2615384615384615,0.5361878399566404,7.947846153846154,12.602857142857143,0.32848375451263534,73.80142857142857,0.9568092160094829
2021,Q3,Buttermilk,Mother Dairy,Online,Refrigerated,West Bengal,1289.16,60.0,46.91,70.84,14.0,885.94,26.0,1.3846153846153846,0.37259366590767956,3.7161538461538464,2.557857142857143,1.9677777777777778,6.901428571428572,0.10905930424182224
2021,Q3,Buttermilk,Mother Dairy,Retail,Refrigerated,Gujarat,9055.2,336.0,51.07,102.07,9.0,208.57,22.0,7.0,0.313722294654498,22.312727272727273,6.533333333333333,0.6627922077922077,54.54222222222222,2.353550366783334
2021,Q3,Buttermilk,Mother Dairy,Retail,Refrigerated,West Bengal,18021.51,122.0,46.92,187.79,13.0,126.28,20.0,10.95,0.6415138555275646,17.069,6.33,0.8574885844748859,26.259999999999998,2.7033576179917644
2021,Q3,Buttermilk,Mother Dairy,Wholesale,Refrigerated,Kerala,13550.4,138.0,71.78,156.81,11.0,338.33,25.0,7.2,0.5651136506341832,12.7408,6.843636363636364,0.8711666666666666,28.956363636363633,0.9414476989921083
2021,Q3,Buttermilk,Raj,Online,Refrigerated,Chandigarh,763.91,244.0,34.9,56.28,14.0,149.88,95.0,0.5157894736842106,0.16676876999523518,3.092842105263158,1.1135714285714287,1.1485714285714286,20.987142857142857,1.9603682946357086
2021,Q3,Buttermilk,Raj,Online,Refrigerated,Delhi,2765.22,749.0,12.45,105.5,8.0,117.91,42.0,2.4285714285714284,0.11984349849020691,20.26452380952381,3.38875,1.0343137254901962,106.38875,7.218302094818082
2021,Q3,Buttermilk,Raj,Retail,Refrigerated,Bihar,20601.0,431.0,81.34,160.21,9.0,117.77,69.0,5.072463768115942,0.44808029598904126,11.320434782608697,6.54,0.4577428571428572,86.79,6.632504033285217
2021,Q3,Buttermilk,Raj,Retail,Refrigerated,Gujarat,56784.24,184.0,75.21,173.53,7.0,333.83,65.0,9.553846153846154,0.7706340046908157,12.397384615384617,13.062857142857142,0.2794363929146538,115.11857142857143,2.4138932989845134
2021,Q3,Buttermilk,Raj,Wholesale,Refrigerated,Delhi,7914.06,695.0,99.81,191.69,14.0,128.73,87.0,1.1379310344827587,0.12460039771440079,9.13264367816092,5.71,1.9362626262626261,56.75285714285714,6.172143245552707
2021,Q3,Buttermilk,Raj,Wholesale,Refrigerated,Telangana,5167.64,240.0,99.88,167.71,10.0,75.57,56.0,1.4642857142857142,0.25387782903495465,5.767678571428571,6.3020000000000005,2.0452439024390245,32.299,4.27405054915972
2021,Q3,Buttermilk,Sudha,Online,Refrigerated,Haryana,4126.89,369.0,77.33,145.35,9.0,567.09,22.0,3.1363636363636362,0.15753424657534246,19.90909090909091,6.645555555555556,2.1065217391304345,48.666666666666664,0.7723641749986774
2021,Q3,Buttermilk,Sudha,Retail,Refrigerated,Karnataka,43601.56,290.0,77.36,189.14,13.0,509.21,96.0,5.947916666666667,0.6630822291640054,8.970104166666667,5.873846153846154,0.3312434325744308,66.24076923076923,1.6911097582529802
2021,Q3,Buttermilk,Sudha,Wholesale,Refrigerated,Delhi,3291.02,854.0,94.73,157.18,7.0,591.21,37.0,3.189189189189189,0.1213829426105562,26.273783783783784,3.9842857142857144,1.3320338983050848,138.87571428571428,1.6443057458432704
2021,Q3,Buttermilk,Sudha,Wholesale,Refrigerated,Maharashtra,5229.86,313.0,40.14,44.37,9.0,882.87,77.0,0.922077922077922,0.1847370749095829,4.991298701298701,8.184444444444445,0.6249295774647887,42.70333333333333,0.43531890312277005
2021,Q3,Buttermilk,Sudha,Wholesale,Refrigerated,Telangana,25991.28,309.0,38.02,192.68,7.0,133.58,20.0,32.4,0.6766210713166962,47.885000000000005,5.7299999999999995,0.2973456790123457,136.81428571428572,7.169486450067375
2021,Q3,Buttermilk,Sudha,Wholesale,Refrigerated,Uttar Pradesh,16200.25,130.0,98.13,103.58,8.0,406.59,57.0,3.7719298245614037,0.6216388133927022,6.067719298245614,9.41875,0.4817674418604651,43.2325,0.8506357755970388
2021,Q3,Cheese,Amul,Online,Frozen,Haryana,22906.29,397.0,93.64,171.69,35.0,201.92,72.0,6.263888888888889,0.5313133217096272,11.789444444444445,1.451142857142857,0.3806873614190687,24.25257142857143,4.203843106180666
2021,Q3,Cheese,Amul,Online,Refrigerated,Kerala,7901.52,780.0,55.68,91.78,44.0,82.91,99.0,1.3333333333333333,0.14469876348329386,9.214545454545455,1.3604545454545454,0.6953030303030303,20.732727272727274,11.002774092389338
2021,Q3,Cheese,Amul,Retail,Frozen,Haryana,42033.96,409.0,51.51,49.43,87.0,204.51,16.0,33.1875,0.5645993046178056,58.780625,0.9098850574712644,0.09308851224105462,10.81022988505747,4.59874822747054
2021,Q3,Cheese,Amul,Retail,Frozen,Kerala,4870.7,702.0,49.52,32.72,32.0,873.82,59.0,4.491525423728813,0.27400093056919816,16.392372881355932,0.574375,0.12347169811320755,30.2234375,1.1068068938683022
2021,Q3,Cheese,Amul,Retail,Frozen,Madhya Pradesh,850.34,136.0,95.68,154.84,50.0,983.74,92.0,0.44565217391304346,0.230816866520295,1.9307608695652174,0.41479999999999995,3.776585365853659,3.5526,0.18056600321223087
2021,Q3,Cheese,Amul,Retail,Refrigerated,West Bengal,32836.44,166.0,29.31,159.94,61.0,282.84,20.0,18.6,0.6911543392230087,26.9115,1.447049180327869,0.42994623655913977,8.82344262295082,1.9029486635553672
2021,Q3,Cheese,Amul,Wholesale,Frozen,Karnataka,12210.63,286.0,82.61,123.47,39.0,798.89,55.0,3.4727272727272727,0.4002011482210954,8.677454545454545,1.6392307692307693,0.6464397905759163,12.237435897435898,0.5974038979083478
2021,Q3,Cheese,Amul,Wholesale,Frozen,Kerala,8320.01,687.0,16.22,173.99,59.0,11.48,96.0,1.4270833333333333,0.16624397820626388,8.584270833333333,1.0293220338983051,1.27,13.967627118644069,71.78484320557492
2021,Q3,Cheese,Amul,Wholesale,Frozen,Maharashtra,1455.6,495.0,19.76,70.23,30.0,213.39,14.0,2.857142857142857,0.07463939840644884,38.27928571428571,1.213,1.7557500000000001,17.863666666666667,2.5114110314447724
2021,Q3,Cheese,Britannia Industries,Retail,Frozen,Maharashtra,24496.52,72.0,84.27,70.29,55.0,390.31,54.0,14.018518518518519,0.9121471002879831,15.368703703703703,0.5883636363636363,0.09285336856010569,15.089272727272727,2.126284235607594
2021,Q3,Cheese,Britannia Industries,Retail,Refrigerated,Bihar,17821.44,519.0,11.71,28.83,38.0,639.54,52.0,5.538461538461538,0.35657244734984955,15.5325,1.628421052631579,0.10010416666666666,21.255000000000003,1.2629233511586455
2021,Q3,Cheese,Britannia Industries,Retail,Refrigerated,Haryana,8947.84,125.0,98.33,192.46,77.0,736.38,50.0,9.02,0.7827007514621405,11.5242,0.25766233766233765,0.4267405764966741,7.483246753246754,0.7824900187403243
2021,Q3,Cheese,Dynamix Dairies,Online,Frozen,Bihar,3794.2,430.0,40.06,23.24,58.0,671.74,95.0,0.6421052631578947,0.12405938580435225,5.17578947368421,1.0724137931034483,0.380983606557377,8.477586206896552,0.7319796349778188
2021,Q3,Cheese,Dynamix Dairies,Online,Frozen,Rajasthan,12.54,36.0,20.14,22.4,46.0,477.86,97.0,0.010309278350515464,0.027005130974885227,0.3817525773195876,0.2726086956521739,22.4,0.805,0.07749131544803918
2021,Q3,Cheese,Dynamix Dairies,Online,Refrigerated,Tamil Nadu,6171.2,694.0,93.01,129.81,55.0,976.24,36.0,2.111111111111111,0.09865773554534361,21.398333333333333,1.4763636363636363,1.7080263157894737,14.006181818181819,0.7890887486683603
2021,Q3,Cheese,Dynamix Dairies,Online,Refrigerated,Uttar Pradesh,26388.6,86.0,70.49,47.03,60.0,918.53,95.0,4.494736842105263,0.8313701057222406,5.406421052631579,1.03,0.11014051522248244,8.560166666666667,0.5591651878545066
2021,Q3,Cheese,Dynamix Dairies,Retail,Refrigerated,Rajasthan,6551.96,325.0,44.91,118.46,71.0,792.58,19.0,7.7894736842105265,0.31250659853459745,24.92578947368421,0.6235211267605634,0.8004054054054054,6.670281690140845,0.5975295869186706
2021,Q3,Cheese,Dynamix Dairies,Retail,Refrigerated,Tamil Nadu,46277.84,232.0,39.75,150.2,53.0,532.6,55.0,11.709090909090909,0.7344136664804023,15.943454545454545,1.3558490566037735,0.23322981366459625,16.54509433962264,1.6464325948178744
2021,Q3,Cheese,Dynamix Dairies,Wholesale,Refrigerated,Karnataka,27165.6,329.0,53.93,66.08,57.0,783.52,16.0,30.9375,0.6003128903549728,51.535625,0.9628070175438597,0.1334949494949495,14.466140350877193,1.0523917704717174
2021,Q3,Cheese,Dynamix Dairies,Wholesale,Refrigerated,Madhya Pradesh,44823.24,142.0,90.62,55.08,27.0,380.82,83.0,6.493975903614458,0.7910649289655982,8.209156626506024,3.08,0.10218923933209648,25.235555555555557,1.7891917441310856
2021,Q3,Cheese,Dynamix Dairies,Wholesale,Refrigerated,Rajasthan,436.22,340.0,52.66,127.75,68.0,141.68,71.0,0.23943661971830985,0.04760171366169182,5.03,0.3773529411764706,7.514705882352941,5.251911764705882,2.5206804065499715
2021,Q3,Cheese,Passion Cheese,Online,Refrigerated,West Bengal,47735.66,136.0,44.01,33.1,74.0,634.11,82.0,7.890243902439025,0.8258449913203308,9.554146341463415,0.9970270270270271,0.05115919629057187,10.587027027027029,1.2354954187759222
2021,Q3,Cheese,Passion Cheese,Wholesale,Frozen,Jharkhand,63383.95,26.0,26.28,65.48,26.0,884.13,48.0,13.145833333333334,0.9600754671048628,13.6925,3.8634615384615385,0.1037717908082409,25.27846153846154,0.7433748430660649
